LOCATION,Country,TL,Territory level,GEO,Geography,VAR,Variable,TIME,Time,Value,Flag Codes,Flags
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.2,,
USA,United States,FUA,Functional Urban Area,USA50F,Pima,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.2,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.6,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.5,,
USA,United States,FUA,Functional Urban Area,USA32F,Milwaukee,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.5,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2001,2001,272558,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2002,2002,275523,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2003,2003,276676,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2004,2004,286484,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2005,2005,290845,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2006,2006,298306,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2007,2007,305072,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2008,2008,306760,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2009,2009,294629,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2010,2010,293320,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2011,2011,298548,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2012,2012,299126,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2013,2013,301081,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2014,2014,307132,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2015,2015,314469,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2016,2016,320059,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2017,2017,324291,,
USA,United States,FUA,Functional Urban Area,USA97F,Knox,EMP_IND_TOTAL,Employment at place of work,2018,2018,329285,,
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,80026,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,83884,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,91500,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,99006,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,104905,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,100830,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,104532,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,103771,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,97733,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,99203,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,110198,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,104797,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,104072,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,98138,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,94150,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,95594,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,96428,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA162F,Tuscaloosa,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,95545,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,100223,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,106998,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,107971,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,111374,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,114134,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,114576,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,114500,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,116392,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,123944,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,136275,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,135580,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,131304,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,131074,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,131903,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,135487,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,133185,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,126254,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA120F,Cumberland (NC),GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,126665,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,100193,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,106727,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,113997,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,126383,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,141877,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,137023,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,124842,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,121565,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,123872,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,128443,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,146661,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,146925,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,141333,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,150881,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,145846,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,133020,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,127805,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA60F,East Baton Rouge,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,135110,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,88979,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,91534,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,92517,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,96827,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,96840,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,98865,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,96306,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,96607,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,100661,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,103764,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,104372,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,104819,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,104957,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,104759,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,105955,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,106031,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,101347,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA53F,Providence,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,99966,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2001,2001,20617,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2002,2002,21407,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2003,2003,21845,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2004,2004,20111,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2005,2005,20102,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2006,2006,21382,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2007,2007,21263,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2008,2008,20987,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2009,2009,21716,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2010,2010,21805,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2011,2011,21097,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2012,2012,21832,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2013,2013,23328,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2014,2014,23428,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2015,2015,24499,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2016,2016,24566,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2017,2017,25110,,
USA,United States,FUA,Functional Urban Area,USA109F,Monterey,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2018,2018,25745,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2001,2001,634355,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2002,2002,630515,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2003,2003,631286,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2004,2004,635979,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2005,2005,636763,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2006,2006,636520,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2007,2007,643412,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2008,2008,648214,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2009,2009,635320,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2010,2010,634444,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2011,2011,642219,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2012,2012,646715,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2013,2013,651226,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2014,2014,656943,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2015,2015,663501,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2016,2016,667539,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2017,2017,670082,,
USA,United States,FUA,Functional Urban Area,USA44F,Erie (NY),EMP_IND_TOTAL,Employment at place of work,2018,2018,678061,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.1,,
USA,United States,FUA,Functional Urban Area,USA146F,Atlantic City,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.1,,
